experiment_id,attack,severity,params,image,psnr_attacked,ssim_attacked,blind_ber,blind_bit_accuracy,nonblind_ber,nonblind_bit_accuracy
robustness-20260918-025634-2cf93d,jpeg_compress,30.0,"{""quality"": 30}",0891,24.9333,0.858862,0.375,0.625,0.265625,0.734375
robustness-20260918-025634-2cf93d,jpeg_compress,30.0,"{""quality"": 30}",0892,25.8412,0.893021,0.390625,0.609375,0.140625,0.859375
robustness-20260918-025634-2cf93d,jpeg_compress,30.0,"{""quality"": 30}",0893,28.3706,0.860812,0.328125,0.671875,0.296875,0.703125
robustness-20260918-025634-2cf93d,jpeg_compress,30.0,"{""quality"": 30}",0894,28.9436,0.846875,0.359375,0.640625,0.328125,0.671875
robustness-20260918-025634-2cf93d,jpeg_compress,30.0,"{""quality"": 30}",0895,26.1972,0.823736,0.4375,0.5625,0.21875,0.78125
robustness-20260918-025634-2cf93d,jpeg_compress,30.0,"{""quality"": 30}",0896,31.6517,0.927593,0.375,0.625,0.265625,0.734375
robustness-20260918-025634-2cf93d,jpeg_compress,30.0,"{""quality"": 30}",0897,23.1389,0.904798,0.375,0.625,0.375,0.625
robustness-20260918-025634-2cf93d,jpeg_compress,30.0,"{""quality"": 30}",0898,28.1976,0.903965,0.46875,0.53125,0.34375,0.65625
robustness-20260918-025634-2cf93d,jpeg_compress,30.0,"{""quality"": 30}",0899,25.618,0.828612,0.328125,0.671875,0.1875,0.8125
robustness-20260918-025634-2cf93d,jpeg_compress,30.0,"{""quality"": 30}",0900,26.1684,0.791033,0.40625,0.59375,0.46875,0.53125
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0801,47.7633,0.998165,0.265625,0.734375,0.0625,0.9375
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0802,47.8498,0.996951,0.34375,0.65625,0.0,1.0
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0803,47.7848,0.995283,0.296875,0.703125,0.03125,0.96875
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0804,47.765,0.99751,0.328125,0.671875,0.03125,0.96875
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0805,47.8343,0.997613,0.28125,0.71875,0.09375,0.90625
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0806,47.8175,0.994447,0.234375,0.765625,0.015625,0.984375
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0807,47.7864,0.996735,0.28125,0.71875,0.03125,0.96875
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0808,47.8235,0.991187,0.15625,0.84375,0.046875,0.953125
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0809,47.7788,0.997296,0.28125,0.71875,0.03125,0.96875
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0810,47.776,0.995036,0.234375,0.765625,0.03125,0.96875
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0811,47.7749,0.995623,0.265625,0.734375,0.09375,0.90625
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0812,47.7723,0.995132,0.296875,0.703125,0.125,0.875
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0813,47.8533,0.994687,0.296875,0.703125,0.046875,0.953125
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0814,47.7913,0.988425,0.296875,0.703125,0.109375,0.890625
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0815,47.7826,0.997493,0.1875,0.8125,0.0625,0.9375
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0816,47.8526,0.994552,0.328125,0.671875,0.03125,0.96875
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0817,47.7639,0.994842,0.1875,0.8125,0.109375,0.890625
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0818,47.8416,0.994372,0.25,0.75,0.078125,0.921875
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0819,47.7875,0.997479,0.234375,0.765625,0.03125,0.96875
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0820,47.8618,0.998236,0.203125,0.796875,0.078125,0.921875
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0821,47.8768,0.998792,0.328125,0.671875,0.03125,0.96875
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0822,47.7944,0.9983,0.34375,0.65625,0.171875,0.828125
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0823,47.8782,0.992119,0.265625,0.734375,0.09375,0.90625
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0824,47.7696,0.99461,0.25,0.75,0.0625,0.9375
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0825,47.7956,0.998016,0.140625,0.859375,0.078125,0.921875
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0826,47.89,0.994604,0.28125,0.71875,0.0625,0.9375
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0827,47.7889,0.991439,0.265625,0.734375,0.171875,0.828125
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0828,48.1558,0.995078,0.234375,0.765625,0.078125,0.921875
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0829,47.793,0.994357,0.328125,0.671875,0.03125,0.96875
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0830,47.7853,0.993249,0.359375,0.640625,0.046875,0.953125
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0831,47.7808,0.997106,0.3125,0.6875,0.015625,0.984375
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0832,47.8269,0.996674,0.234375,0.765625,0.03125,0.96875
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0833,47.774,0.991505,0.234375,0.765625,0.125,0.875
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0834,48.1834,0.99516,0.25,0.75,0.109375,0.890625
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0835,47.7984,0.997641,0.25,0.75,0.0625,0.9375
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0836,47.7583,0.994856,0.25,0.75,0.125,0.875
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0837,47.8089,0.998288,0.171875,0.828125,0.125,0.875
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0838,47.8044,0.993367,0.296875,0.703125,0.046875,0.953125
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0839,48.7345,0.988455,0.265625,0.734375,0.03125,0.96875
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0840,47.8056,0.998405,0.21875,0.78125,0.046875,0.953125
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0841,47.789,0.994296,0.265625,0.734375,0.0625,0.9375
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0842,47.7659,0.994963,0.328125,0.671875,0.0625,0.9375
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0843,47.7882,0.985363,0.390625,0.609375,0.234375,0.765625
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0844,47.753,0.988469,0.265625,0.734375,0.015625,0.984375
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0845,47.7741,0.993067,0.3125,0.6875,0.0,1.0
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0846,47.8732,0.994407,0.28125,0.71875,0.015625,0.984375
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0847,47.9375,0.996816,0.3125,0.6875,0.03125,0.96875
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0848,47.8036,0.996173,0.265625,0.734375,0.03125,0.96875
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0849,47.7984,0.999101,0.3125,0.6875,0.0625,0.9375
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0850,47.8071,0.995612,0.234375,0.765625,0.03125,0.96875
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0851,48.102,0.990134,0.1875,0.8125,0.078125,0.921875
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0852,48.4113,0.989495,0.3125,0.6875,0.0625,0.9375
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0853,47.7784,0.990284,0.25,0.75,0.0,1.0
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0854,47.7473,0.994817,0.25,0.75,0.125,0.875
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0855,47.7941,0.994303,0.3125,0.6875,0.0625,0.9375
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0856,47.765,0.995714,0.28125,0.71875,0.1875,0.8125
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0857,47.7808,0.99289,0.25,0.75,0.046875,0.953125
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0858,47.8656,0.995456,0.28125,0.71875,0.015625,0.984375
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0859,47.8034,0.997084,0.3125,0.6875,0.078125,0.921875
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0860,47.8047,0.998735,0.328125,0.671875,0.078125,0.921875
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0861,47.7687,0.995216,0.296875,0.703125,0.09375,0.90625
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0862,47.775,0.989837,0.203125,0.796875,0.0625,0.9375
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0863,47.8034,0.992991,0.234375,0.765625,0.109375,0.890625
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0864,47.7637,0.99725,0.28125,0.71875,0.03125,0.96875
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0865,47.7842,0.995635,0.25,0.75,0.0625,0.9375
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0866,47.7931,0.99797,0.1875,0.8125,0.109375,0.890625
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0867,47.781,0.998117,0.25,0.75,0.109375,0.890625
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0868,47.7654,0.985719,0.4375,0.5625,0.09375,0.90625
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0869,47.7978,0.99438,0.203125,0.796875,0.109375,0.890625
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0870,47.7713,0.998745,0.1875,0.8125,0.0625,0.9375
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0871,47.7968,0.997077,0.234375,0.765625,0.078125,0.921875
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0872,47.7852,0.998155,0.265625,0.734375,0.09375,0.90625
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0873,47.7376,0.995818,0.265625,0.734375,0.03125,0.96875
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0874,47.7868,0.995077,0.171875,0.828125,0.125,0.875
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0875,47.7986,0.998874,0.21875,0.78125,0.0,1.0
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0876,47.8109,0.997155,0.3125,0.6875,0.09375,0.90625
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0877,47.7779,0.991711,0.203125,0.796875,0.109375,0.890625
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0878,47.7641,0.997345,0.25,0.75,0.125,0.875
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0879,47.7995,0.991028,0.265625,0.734375,0.0625,0.9375
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0880,47.7926,0.991018,0.21875,0.78125,0.078125,0.921875
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0881,47.7883,0.99293,0.21875,0.78125,0.015625,0.984375
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0882,47.8103,0.996364,0.265625,0.734375,0.046875,0.953125
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0883,47.7838,0.997214,0.171875,0.828125,0.0625,0.9375
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0884,47.8104,0.998181,0.21875,0.78125,0.0625,0.9375
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0885,47.7919,0.996245,0.265625,0.734375,0.15625,0.84375
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0886,47.8236,0.99302,0.3125,0.6875,0.046875,0.953125
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0887,47.7994,0.993024,0.203125,0.796875,0.09375,0.90625
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0888,47.7862,0.997846,0.171875,0.828125,0.03125,0.96875
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0889,47.8563,0.99898,0.140625,0.859375,0.046875,0.953125
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0890,47.7917,0.991377,0.171875,0.828125,0.0625,0.9375
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0891,47.7869,0.998,0.21875,0.78125,0.046875,0.953125
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0892,47.8017,0.998704,0.25,0.75,0.046875,0.953125
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0893,47.7735,0.994012,0.1875,0.8125,0.046875,0.953125
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0894,47.8114,0.993314,0.1875,0.8125,0.140625,0.859375
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0895,47.8008,0.997479,0.28125,0.71875,0.125,0.875
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0896,47.8077,0.987639,0.265625,0.734375,0.125,0.875
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0897,47.7769,0.999565,0.171875,0.828125,0.0625,0.9375
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0898,47.764,0.98738,0.390625,0.609375,0.078125,0.921875
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0899,47.7821,0.995959,0.3125,0.6875,0.15625,0.84375
robustness-20260918-025634-2cf93d,gaussian_noise,1.0,"{""sigma"": 1}",0900,47.9907,0.995036,0.28125,0.71875,0.015625,0.984375
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0801,41.9917,0.993161,0.265625,0.734375,0.0625,0.9375
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0802,42.1557,0.989232,0.328125,0.671875,0.015625,0.984375
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0803,42.0267,0.982736,0.3125,0.6875,0.03125,0.96875
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0804,42.0088,0.990839,0.296875,0.703125,0.03125,0.96875
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0805,42.0929,0.991212,0.265625,0.734375,0.09375,0.90625
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0806,42.0726,0.979782,0.25,0.75,0.046875,0.953125
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0807,42.0267,0.988013,0.296875,0.703125,0.046875,0.953125
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0808,42.1045,0.968535,0.203125,0.796875,0.0625,0.9375
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0809,42.0208,0.989926,0.28125,0.71875,0.03125,0.96875
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0810,42.0229,0.98182,0.25,0.75,0.0625,0.9375
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0811,42.0226,0.983922,0.25,0.75,0.125,0.875
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0812,42.0153,0.98231,0.328125,0.671875,0.109375,0.890625
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0813,42.1196,0.980726,0.296875,0.703125,0.0625,0.9375
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0814,42.0286,0.958297,0.3125,0.6875,0.125,0.875
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0815,42.0256,0.990695,0.25,0.75,0.0625,0.9375
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0816,42.0972,0.98013,0.34375,0.65625,0.046875,0.953125
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0817,42.0125,0.981295,0.1875,0.8125,0.125,0.875
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0818,42.1075,0.979726,0.25,0.75,0.09375,0.90625
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0819,42.0163,0.990638,0.234375,0.765625,0.03125,0.96875
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0820,42.1222,0.993515,0.21875,0.78125,0.09375,0.90625
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0821,42.1568,0.995521,0.3125,0.6875,0.03125,0.96875
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0822,42.0258,0.993656,0.3125,0.6875,0.140625,0.859375
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0823,42.1426,0.971394,0.25,0.75,0.109375,0.890625
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0824,42.0212,0.98045,0.25,0.75,0.0625,0.9375
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0825,42.038,0.99266,0.15625,0.84375,0.078125,0.921875
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0826,42.138,0.980451,0.25,0.75,0.0625,0.9375
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0827,42.0212,0.968757,0.265625,0.734375,0.296875,0.703125
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0828,42.4577,0.981635,0.234375,0.765625,0.09375,0.90625
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0829,42.0395,0.979384,0.328125,0.671875,0.0625,0.9375
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0830,42.0198,0.975398,0.34375,0.65625,0.140625,0.859375
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0831,42.0313,0.989413,0.34375,0.65625,0.015625,0.984375
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0832,42.0682,0.987857,0.21875,0.78125,0.03125,0.96875
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0833,42.0198,0.969408,0.234375,0.765625,0.15625,0.84375
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0834,42.4298,0.982621,0.25,0.75,0.125,0.875
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0835,42.0501,0.991411,0.234375,0.765625,0.0625,0.9375
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0836,41.9995,0.981347,0.28125,0.71875,0.15625,0.84375
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0837,42.0526,0.993704,0.1875,0.8125,0.125,0.875
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0838,42.0492,0.97588,0.3125,0.6875,0.15625,0.84375
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0839,42.9945,0.956357,0.265625,0.734375,0.015625,0.984375
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0840,42.0478,0.994074,0.234375,0.765625,0.0625,0.9375
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0841,42.0202,0.979126,0.25,0.75,0.078125,0.921875
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0842,42.0015,0.981536,0.328125,0.671875,0.046875,0.953125
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0843,42.0258,0.947499,0.421875,0.578125,0.3125,0.6875
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0844,42.0162,0.958672,0.3125,0.6875,0.109375,0.890625
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0845,42.0197,0.975028,0.3125,0.6875,0.0,1.0
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0846,42.1432,0.980136,0.328125,0.671875,0.015625,0.984375
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0847,42.1856,0.988416,0.3125,0.6875,0.03125,0.96875
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0848,42.0596,0.986064,0.25,0.75,0.046875,0.953125
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0849,42.0438,0.996666,0.3125,0.6875,0.0625,0.9375
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0850,42.0354,0.983853,0.203125,0.796875,0.03125,0.96875
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0851,42.4068,0.963819,0.171875,0.828125,0.078125,0.921875
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0852,42.8436,0.961918,0.3125,0.6875,0.109375,0.890625
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0853,42.015,0.964959,0.265625,0.734375,0.046875,0.953125
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0854,41.9895,0.981289,0.203125,0.796875,0.140625,0.859375
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0855,42.0499,0.979237,0.265625,0.734375,0.078125,0.921875
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0856,42.0034,0.984245,0.296875,0.703125,0.21875,0.78125
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0857,42.0142,0.974005,0.265625,0.734375,0.140625,0.859375
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0858,42.1698,0.983677,0.296875,0.703125,0.03125,0.96875
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0859,42.0433,0.989262,0.296875,0.703125,0.09375,0.90625
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0860,42.0324,0.995278,0.296875,0.703125,0.046875,0.953125
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0861,42.0409,0.98273,0.328125,0.671875,0.125,0.875
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0862,42.0169,0.963228,0.25,0.75,0.234375,0.765625
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0863,42.0312,0.974631,0.25,0.75,0.09375,0.90625
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0864,42.0041,0.989816,0.265625,0.734375,0.078125,0.921875
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0865,42.0226,0.984016,0.25,0.75,0.09375,0.90625
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0866,42.0303,0.992504,0.171875,0.828125,0.15625,0.84375
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0867,42.0166,0.993042,0.25,0.75,0.109375,0.890625
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0868,42.0166,0.948868,0.421875,0.578125,0.140625,0.859375
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0869,42.0428,0.979643,0.203125,0.796875,0.125,0.875
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0870,42.0144,0.995303,0.203125,0.796875,0.0625,0.9375
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0871,42.0313,0.989255,0.25,0.75,0.09375,0.90625
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0872,42.0207,0.993167,0.25,0.75,0.09375,0.90625
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0873,41.9763,0.984789,0.3125,0.6875,0.046875,0.953125
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0874,42.0324,0.982012,0.1875,0.8125,0.140625,0.859375
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0875,42.0322,0.995783,0.21875,0.78125,0.015625,0.984375
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0876,42.0908,0.989608,0.328125,0.671875,0.078125,0.921875
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0877,42.0215,0.96992,0.15625,0.84375,0.125,0.875
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0878,42.0142,0.990273,0.25,0.75,0.125,0.875
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0879,42.0333,0.967711,0.328125,0.671875,0.078125,0.921875
robustness-20260918-025634-2cf93d,gaussian_noise,2.0,"{""sigma"": 2}",0880,42.0356,0.967638,0.234375,0.765625,0.109375,0.890625
